lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
900		-7.6098
899.5		0.125283
899		-0.0289519
898.5		0.44966
898		0.732279
897.5		0.550912
897		0.216967
896.5		0.30748
896		0.0969189
895.5		-0.180006
895		-1.50035
894.5		-3.89192
894		0.0741396
893.5		-10.547
893		-1.54991
892.5		-1.08206
892		0.557105
891.5		0.932808
891		0.699676
890.5		0.91982
890		0.0987217
889.5		0.222044
889		0.367111
888.5		-0.334124
888		-0.202349
887.5		-2.05694
887		52.2195
886.5		-1.27504
886		-0.0535114
885.5		0.289887
885		-0.0640055
884.5		-0.00941963
884		0.400534
883.5		0.144626
883		-0.0655013
882.5		0.0656367
882		-0.313586
881.5		-0.451256
881		0.484513
880.5		1.36604
880		0.465097
879.5		0.132583
879		2.18524
878.5		4.01916
878		0.0578023
877.5		0.589052
877		0.588936
876.5		0.446918
876		0.0446348
875.5		21.5153
875		0.169796
874.5		0.0677263
874		-0.122406
873.5		-0.0466579
873		0.5914
872.5		-0.0784848
872		0.0776351
871.5		0.828119
871		-1.30525
870.5		-2.11216
870		5.61675
869.5		2.24401
869		31.3595
868.5		-0.155487
868		0.0410057
867.5		0.181373
867		0.390753
866.5		0.157352
866		0.326496
865.5		-0.551459
865		5.6168
864.5		1.6888
864		-6.69376
863.5		0.0756789
863		-0.687842
862.5		0.362057
862		-0.454149
861.5		0.439685
861		0.528886
860.5		-0.183477
860		0.422028
859.5		0.0232049
859		0.0507634
858.5		3.13972
858		0.23296
857.5		-4.12176
857		0.317582
856.5		-0.259733
856		0.0501338
855.5		0.233967
855		0.461554
854.5		0.739586
854		0.324975
853.5		0.0787386
853		0.0402458
852.5		-0.124224
852		0.0163886
851.5		-0.0320659
851		0.199052
850.5		0.194955
850		0.300238
849.5		0.276774
849		0.118554
848.5		0.14505
848		0.395737
847.5		0.509922
847		0.228044
846.5		0.0482901
846		0.105856
845.5		0.128822
845		0.185339
844.5		0.306189
844		0.320758
843.5		0.222299
843		0.47833
842.5		0.474054
842		0.354432
841.5		0.237285
841		0.23206
840.5		0.198636
840		0.271111
839.5		0.255773
839		0.230587
838.5		0.236444
838		0.240594
837.5		0.155276
837		0.282843
836.5		0.325134
836		0.344411
835.5		0.253489
835		0.207023
834.5		0.185446
834		0.129727
833.5		0.131323
833		0.273449
832.5		0.26344
832		0.225393
831.5		0.281427
831		0.153624
830.5		0.142088
830		0.160418
829.5		0.254158
829		0.209434
828.5		0.289799
828		0.284747
827.5		0.368148
827		0.394241
826.5		0.420151
826		0.268529
825.5		0.217175
825		0.200539
824.5		0.216402
824		0.338491
823.5		0.328372
823		0.338755
822.5		0.360444
822		0.311727
821.5		0.267372
821		0.300689
820.5		0.268859
820		0.278443
819.5		0.192923
819		0.228
818.5		0.246707
818		0.187894
817.5		0.165481
817		0.0934439
816.5		0.159409
816		0.223065
815.5		0.318979
815		0.340907
814.5		0.304378
814		0.2689
813.5		0.221666
813		0.178047
812.5		0.245055
812		0.330735
811.5		0.4003
811		0.329702
810.5		0.305628
810		0.254947
809.5		0.246585
809		0.168651
808.5		0.146115
808		0.164284
807.5		0.183692
807		0.248601
806.5		0.291475
806		0.240268
805.5		0.261938
805		0.198479
804.5		0.241906
804		0.279365
803.5		0.285443
803		0.271792
802.5		0.290913
802		0.190343
801.5		0.211131
801		0.149239
800.5		0.156667
800		0.176847
799.5		0.207238
799		0.218575
798.5		0.206793
798		0.187612
797.5		0.196775
797		0.180501
796.5		0.227259
796		0.246333
795.5		0.248054
795		0.271264
794.5		0.268885
794		0.248178
793.5		0.209476
793		0.20074
792.5		0.21161
792		0.196958
791.5		0.184783
